chr	insertion_site	norm_reads_5'	norm_reads_3'	QIseq_Run	Sample_pool_ID
chr6	1119845	65	88	Run_P3	"LMPP_7:SMPP_44"
chr10	53594	956	1562	Run_P3	"LMPP_1:SMPP_21"
chr13	900841	26	0	Run_P3	"LMPP_4:SMPP_33"
chr6	1275624	882	196	Run_P3	"LMPP_7:SMPP_42"
chr11	1692084	0	14	Run_P3	"LMPP_2:SMPP_22"
chr13	348742	0	18	Run_P3	"LMPP_1:SMPP_21"
chr9	151395	193	346	Run_P3	"LMPP_6:SMPP_35"
chr9	102309	0	5	Run_P3	"LMPP_9:SMPP_5"
chr4	362110	19	0	Run_P3	"LMPP_13:SMPP_61"
chr5	881736	16	0	Run_P3	"LMPP_11:SMPP_53"
chr14	36303	0	62	Run_P3	"LMPP_14:SMPP_62"
chr3	1008739	0	24	Run_P3	"LMPP_12:SMPP_55"
chr3	89531	59905	0	Run_P3	"LMPP_14:SMPP_68"
chr14	2925472	0	12	Run_P3	"LMPP_4:SMPP_37"
chr7	663777	0	13	Run_P3	"LMPP_6:SMPP_40"
chr6	962505	11	0	Run_P3	"LMPP_1:SMPP_20"
chr13	2346995	1665	933	Run_P3	"LMPP_12:SMPP_55"
chr9	848352	0	15	Run_P3	"LMPP_1:SMPP_20"
chr2	559062	0	5	Run_P3	"LMPP_6:SMPP_40"
chr14	1882255	93	13	Run_P3	"LMPP_9:SMPP_5"
chr6	821473	0	2021	Run_P3	"LMPP_16:SMPP_2"
chr8	917348	0	19	Run_P3	"LMPP_5:SMPP_34"
chr1	348536	13	167	Run_P3	"LMPP_2:SMPP_24"
chr8	1062608	110	24	Run_P3	"LMPP_10:SMPP_4"
chr13	168179	72	228	Run_P3	"LMPP_1:SMPP_19"
chr12	498100	841	0	Run_P3	"LMPP_12:SMPP_52"
chr12	1092416	0	7	Run_P3	"LMPP_4:SMPP_36"
chr10	904279	3264	3312	Run_P3	"LMPP_12:SMPP_57"
chr2	742604	51	10	Run_P3	"LMPP_5:SMPP_34"
chr11	1765776	659	342	Run_P3	"LMPP_1:SMPP_21"
chr9	765065	0	12	Run_P3	"LMPP_16:SMPP_2"
chr5	1040139	0	12	Run_P3	"LMPP_5:SMPP_34"
chr14	3231265	19	72	Run_P3	"LMPP_3:SMPP_27"
chr7	775277	9	0	Run_P3	"LMPP_1:SMPP_20"
chr2	704359	547	177	Run_P3	"LMPP_4:SMPP_33"
chr5	483952	133	882	Run_P3	"LMPP_11:SMPP_60"
chr8	566486	17935	106941	Run_P3	"LMPP_13:SMPP_61"
chr10	620759	7	0	Run_P3	"LMPP_5:SMPP_34"
chr11	1307823	142	144	Run_P3	"LMPP_1:SMPP_19"
chr4	343828	36	9	Run_P3	"LMPP_10:SMPP_8"
chr14	149545	263	3380	Run_P3	"LMPP_4:SMPP_47"
chr3	1032351	434	3380	Run_P3	"LMPP_6:SMPP_39"
chr11	1354551	17	0	Run_P3	"LMPP_1:SMPP_21"
chr10	856222	18655	2950	Run_P3	"LMPP_4:SMPP_37"
chr8	191067	41	0	Run_P3	"LMPP_14:SMPP_68"
chr11	1002280	34	0	Run_P3	"LMPP_8:SMPP_49"
chr13	2842292	0	1438	Run_P3	"LMPP_6:SMPP_39"
chr12	1201065	1391	453	Run_P3	"LMPP_13:SMPP_65"
chr7	412446	47	0	Run_P3	"LMPP_1:SMPP_21"
chr13	1413143	134	303	Run_P3	"LMPP_10:SMPP_8"
chr12	1630124	17	0	Run_P3	"LMPP_4:SMPP_37"
chr14	2118374	0	13	Run_P3	"LMPP_5:SMPP_34"
chr12	2008115	24	15	Run_P3	"LMPP_16:SMPP_6"
chr11	260032	0	9	Run_P3	"LMPP_9:SMPP_5"
chr11	1606214	1845	0	Run_P3	"LMPP_6:SMPP_38"
chr10	973055	24	0	Run_P3	"LMPP_6:SMPP_39"
chr4	408352	16	0	Run_P3	"LMPP_13:SMPP_67"
chr6	719826	0	8	Run_P3	"LMPP_6:SMPP_40"
chr13	1654953	119	103	Run_P3	"LMPP_13:SMPP_67"
chr10	847338	0	439	Run_P3	"LMPP_9:SMPP_5"
chr7	234975	42	0	Run_P3	"LMPP_6:SMPP_40"
chr12	247015	2208	275	Run_P3	"LMPP_7:SMPP_42"
chr13	1279516	1279	0	Run_P3	"LMPP_13:SMPP_61"
chr13	2126120	0	11	Run_P3	"LMPP_10:SMPP_4"
chr3	98506	35	9	Run_P3	"LMPP_9:SMPP_58"
chr12	1643036	16	0	Run_P3	"LMPP_6:SMPP_40"
chr5	483758	0	9549	Run_P3	"LMPP_3:SMPP_27"
chr14	1742078	35	0	Run_P3	"LMPP_6:SMPP_38"
chr14	1500149	1126	12649	Run_P3	"LMPP_5:SMPP_29"
chr9	1494132	0	17	Run_P3	"LMPP_14:SMPP_63"
chr2	170764	0	37	Run_P3	"LMPP_2:SMPP_24"
chr9	1511601	143	0	Run_P3	"LMPP_1:SMPP_21"
chr3	415115	40	0	Run_P3	"LMPP_6:SMPP_40"
chr12	2015676	334	37	Run_P3	"LMPP_4:SMPP_36"
chr10	1038744	1974	785	Run_P3	"LMPP_4:SMPP_37"
chr8	31014	359	464	Run_P3	"LMPP_15:SMPP_3"
chr12	1091339	978	367	Run_P3	"LMPP_9:SMPP_9"
chr13	663436	84	9	Run_P3	"LMPP_15:SMPP_12"
chr8	1373949	199	225	Run_P3	"LMPP_10:SMPP_8"
chr11	1979299	41	0	Run_P3	"LMPP_7:SMPP_42"
chr9	1361269	467	6783	Run_P3	"LMPP_13:SMPP_65"
chr14	1448679	32	0	Run_P3	"LMPP_6:SMPP_40"
chr9	1354666	195	50	Run_P3	"LMPP_6:SMPP_35"
chr14	877450	0	76015	Run_P3	"LMPP_7:SMPP_42"
chr5	89526	34	18	Run_P3	"LMPP_9:SMPP_5"
chr13	1672105	11	0	Run_P3	"LMPP_12:SMPP_55"
chr13	1418967	33	0	Run_P3	"LMPP_13:SMPP_64"
chr10	1565189	0	51	Run_P3	"LMPP_2:SMPP_22"
chr12	1778038	0	4813	Run_P3	"LMPP_16:SMPP_1"
chr11	614259	0	68	Run_P3	"LMPP_15:SMPP_70"
chr14	2332910	27	0	Run_P3	"LMPP_14:SMPP_63"
chr11	837634	65	0	Run_P3	"LMPP_13:SMPP_61"
chr12	1398583	45	42	Run_P3	"LMPP_15:SMPP_70"
chr8	790683	0	12	Run_P3	"LMPP_2:SMPP_26"
chr11	2024893	11	22	Run_P3	"LMPP_11:SMPP_60"
chr14	2029880	18313	12071	Run_P3	"LMPP_7:SMPP_44"
chr14	3122471	104	51	Run_P3	"LMPP_9:SMPP_5"
chr7	797649	21	0	Run_P3	"LMPP_3:SMPP_32"
chr14	1501751	8490	7228	Run_P3	"LMPP_6:SMPP_35"
chr14	2413715	30	804	Run_P3	"LMPP_10:SMPP_4"
chr9	314421	34	13	Run_P3	"LMPP_16:SMPP_7"
chr6	668819	10	0	Run_P3	"LMPP_15:SMPP_12"
chr9	1523077	0	512	Run_P3	"LMPP_4:SMPP_47"
chr13	2323867	20	15	Run_P3	"LMPP_1:SMPP_20"
chr12	190085	978	23	Run_P3	"LMPP_5:SMPP_34"
chr13	845946	0	612	Run_P3	"LMPP_4:SMPP_37"
chr6	621093	156	0	Run_P3	"LMPP_7:SMPP_42"
chr7	1187973	32147	9744	Run_P3	"LMPP_1:SMPP_18"
chr9	611935	0	14	Run_P3	"LMPP_4:SMPP_47"
chr2	681597	12	0	Run_P3	"LMPP_8:SMPP_50"
chr6	491783	23	0	Run_P3	"LMPP_15:SMPP_3"
chr14	2642016	222	51	Run_P3	"LMPP_12:SMPP_57"
chr8	111208	147	18	Run_P3	"LMPP_11:SMPP_60"
chr12	1044880	13	0	Run_P3	"LMPP_10:SMPP_11"
chr6	1086720	27	0	Run_P3	"LMPP_11:SMPP_53"
chr11	1987759	15971	19240	Run_P3	"LMPP_12:SMPP_55"
chr13	1952256	11	0	Run_P3	"LMPP_1:SMPP_21"
chr8	311931	0	120	Run_P3	"LMPP_16:SMPP_2"
chr14	199663	0	9	Run_P3	"LMPP_5:SMPP_31"
chr14	1605384	0	279	Run_P3	"LMPP_9:SMPP_5"
chr11	74936	0	19588	Run_P3	"LMPP_13:SMPP_65"
chr13	1421368	0	12	Run_P3	"LMPP_13:SMPP_64"
chr12	1925411	0	13	Run_P3	"LMPP_13:SMPP_65"
chr9	1126310	0	40	Run_P3	"LMPP_1:SMPP_19"
chr7	876238	6	46	Run_P3	"LMPP_6:SMPP_41"
chr14	824962	0	419	Run_P3	"LMPP_1:SMPP_18"
chr13	690407	10830	0	Run_P3	"LMPP_6:SMPP_38"
chr11	1378184	9	0	Run_P3	"LMPP_1:SMPP_20"
chr14	1945704	59	16571	Run_P3	"LMPP_10:SMPP_8"
chr12	1337983	116	26	Run_P3	"LMPP_1:SMPP_18"
chr13	1002584	49	34	Run_P3	"LMPP_7:SMPP_44"
chr4	876394	3826	919	Run_P3	"LMPP_7:SMPP_43"
chr14	1616828	19	0	Run_P3	"LMPP_16:SMPP_6"
chr6	821674	50	48	Run_P3	"LMPP_1:SMPP_19"
chr5	1278831	70	110	Run_P3	"LMPP_5:SMPP_34"
chr9	1043202	2437	7	Run_P3	"LMPP_10:SMPP_54"
chr14	1364513	218	323	Run_P3	"LMPP_13:SMPP_61"
chr7	439293	29	0	Run_P3	"LMPP_11:SMPP_59"
chr5	704987	81	54	Run_P3	"LMPP_5:SMPP_29"
chr8	74914	151	100	Run_P3	"LMPP_5:SMPP_30"
chr2	802203	7	0	Run_P3	"LMPP_1:SMPP_20"
chr9	1077291	199825	36677	Run_P3	"LMPP_2:SMPP_22"
chr6	497311	47	0	Run_P3	"LMPP_7:SMPP_42"
chr14	443740	94	28	Run_P3	"LMPP_8:SMPP_49"
chr5	1286476	303	751	Run_P3	"LMPP_3:SMPP_32"
chr9	63731	0	3723	Run_P3	"LMPP_16:SMPP_2"
chr14	2659920	35	14	Run_P3	"LMPP_7:SMPP_43"
chr4	819291	487	38404	Run_P3	"LMPP_15:SMPP_69"
chr5	455328	26	22577	Run_P3	"LMPP_15:SMPP_3"
chr11	1365092	0	165	Run_P3	"LMPP_10:SMPP_8"
chr14	954400	13	0	Run_P3	"LMPP_1:SMPP_21"
chr2	838274	0	18	Run_P3	"LMPP_9:SMPP_5"
chr8	880712	0	5	Run_P3	"LMPP_6:SMPP_39"
chr12	1432428	49	42	Run_P3	"LMPP_14:SMPP_66"
chr3	197361	74	29	Run_P3	"LMPP_1:SMPP_21"
chr10	1012433	0	40	Run_P3	"LMPP_1:SMPP_20"
chr13	2843094	50	29	Run_P3	"LMPP_11:SMPP_51"
chr5	639523	19	0	Run_P3	"LMPP_11:SMPP_59"
chr9	901002	9448	2753	Run_P3	"LMPP_12:SMPP_57"
chr1	557854	47	280	Run_P3	"LMPP_7:SMPP_44"
chr12	2146204	9	0	Run_P3	"LMPP_13:SMPP_67"
chr14	2539842	0	7	Run_P3	"LMPP_10:SMPP_8"
chr13	646506	19	18	Run_P3	"LMPP_14:SMPP_62"
chr8	422807	201	46	Run_P3	"LMPP_3:SMPP_23"
chr12	536327	0	302	Run_P3	"LMPP_6:SMPP_39"
chr14	1719119	34	30	Run_P3	"LMPP_12:SMPP_55"
chr13	2842785	908	0	Run_P3	"LMPP_6:SMPP_39"
chr8	1309202	91	0	Run_P3	"LMPP_6:SMPP_40"
chr2	848670	2084	1003	Run_P3	"LMPP_10:SMPP_11"
chr7	1366141	19	0	Run_P3	"LMPP_11:SMPP_59"
chr5	1166190	30	0	Run_P3	"LMPP_4:SMPP_37"
chr5	988229	0	90	Run_P3	"LMPP_10:SMPP_4"
chr12	2081187	26665	24399	Run_P3	"LMPP_1:SMPP_19"
chr12	2174750	16040	86	Run_P3	"LMPP_15:SMPP_12"
chr12	137876	2885	1845	Run_P3	"LMPP_15:SMPP_70"
chr8	843944	1774	1828	Run_P3	"LMPP_4:SMPP_33"
chr5	1031775	538	657	Run_P3	"LMPP_10:SMPP_4"
chr9	1061177	2298	53	Run_P3	"LMPP_8:SMPP_49"
chr9	1224798	37	0	Run_P3	"LMPP_13:SMPP_61"
chr7	177648	0	77	Run_P3	"LMPP_1:SMPP_20"
chr7	1395886	0	40	Run_P3	"LMPP_6:SMPP_39"
chr11	921437	0	2235	Run_P3	"LMPP_9:SMPP_5"
chr13	1138117	13	0	Run_P3	"LMPP_1:SMPP_20"
chr6	91762	2213	2089	Run_P3	"LMPP_12:SMPP_55"
chr10	1237560	374	13	Run_P3	"LMPP_15:SMPP_12"
chr11	1988338	9168	6001	Run_P3	"LMPP_10:SMPP_8"
chr14	1545431	13	0	Run_P3	"LMPP_6:SMPP_40"
chr7	1033684	1941	0	Run_P3	"LMPP_6:SMPP_41"
chr13	395945	0	1545	Run_P3	"LMPP_16:SMPP_6"
chr4	393877	31	0	Run_P3	"LMPP_8:SMPP_49"
chr14	1282684	26	27	Run_P3	"LMPP_2:SMPP_22"
chr12	2178588	29	0	Run_P3	"LMPP_15:SMPP_12"
chr14	774033	43	13	Run_P3	"LMPP_5:SMPP_34"
chr2	653902	22	134	Run_P3	"LMPP_10:SMPP_4"
chr12	690875	6	22	Run_P3	"LMPP_1:SMPP_21"
chr3	613448	0	15	Run_P3	"LMPP_6:SMPP_39"
chr14	1804986	2162	354	Run_P3	"LMPP_7:SMPP_42"
chr14	1456028	85	33	Run_P3	"LMPP_6:SMPP_39"
chr14	1151319	0	10	Run_P3	"LMPP_4:SMPP_47"
chr13	322660	9	0	Run_P3	"LMPP_7:SMPP_42"
chr9	1253793	0	24	Run_P3	"LMPP_4:SMPP_33"
chr7	1047311	57	107	Run_P3	"LMPP_12:SMPP_57"
chr7	1378260	0	21	Run_P3	"LMPP_6:SMPP_39"
chr14	2735865	0	45	Run_P3	"LMPP_5:SMPP_34"
chr4	724630	0	702	Run_P3	"LMPP_8:SMPP_46"
chr14	1580065	292	436	Run_P3	"LMPP_15:SMPP_3"
chr2	556682	79	0	Run_P3	"LMPP_11:SMPP_51"
chr13	499448	414	0	Run_P3	"LMPP_6:SMPP_38"
chr4	171695	41	0	Run_P3	"LMPP_4:SMPP_37"
chr6	150765	0	110	Run_P3	"LMPP_15:SMPP_70"
chr14	2448676	7	0	Run_P3	"LMPP_4:SMPP_36"
chr5	420832	14	0	Run_P3	"LMPP_4:SMPP_36"
chr6	890787	15	0	Run_P3	"LMPP_7:SMPP_45"
chr14	827658	0	291	Run_P3	"LMPP_3:SMPP_27"
chr8	515214	0	3282	Run_P3	"LMPP_2:SMPP_22"
chr11	1377428	0	1853	Run_P3	"LMPP_2:SMPP_25_1"
chr13	1161314	76	9	Run_P3	"LMPP_4:SMPP_33"
chr10	1393198	73	0	Run_P3	"LMPP_6:SMPP_40"
chr12	840431	30	21	Run_P3	"LMPP_1:SMPP_21"
chr8	900883	20	0	Run_P3	"LMPP_11:SMPP_59"
chr6	112589	249	1422	Run_P3	"LMPP_10:SMPP_8"
chr3	247808	131	0	Run_P3	"LMPP_9:SMPP_9"
chr9	1526280	328	193	Run_P3	"LMPP_4:SMPP_37"
chr5	1298836	146	188	Run_P3	"LMPP_9:SMPP_10"
chr14	2414234	20	204	Run_P3	"LMPP_14:SMPP_63"
chr11	1984520	0	109	Run_P3	"LMPP_10:SMPP_8"
chr3	874225	0	10	Run_P3	"LMPP_13:SMPP_61"
chr6	215364	3705	1995	Run_P3	"LMPP_3:SMPP_23"
chr14	347347	94	1650	Run_P3	"LMPP_2:SMPP_26"
chr9	249821	18	209	Run_P3	"LMPP_15:SMPP_3"
chr9	256813	111	96	Run_P3	"LMPP_7:SMPP_44"
chr11	957866	65070	10367	Run_P3	"LMPP_9:SMPP_5"
chr5	1066300	27	0	Run_P3	"LMPP_8:SMPP_46"
chr5	1250257	492	417	Run_P3	"LMPP_4:SMPP_36"
chr10	547541	23	0	Run_P3	"LMPP_6:SMPP_40"
chr13	1775783	458	316	Run_P3	"LMPP_4:SMPP_36"
chr5	419806	0	10	Run_P3	"LMPP_4:SMPP_36"
chr13	2195292	79	0	Run_P3	"LMPP_1:SMPP_20"
chr9	316686	42	351	Run_P3	"LMPP_6:SMPP_39"
chr12	229518	0	372	Run_P3	"LMPP_5:SMPP_30"
chr7	646188	557	489	Run_P3	"LMPP_1:SMPP_20"
chr11	1403031	0	18	Run_P3	"LMPP_10:SMPP_8"
chr4	468818	13	398	Run_P3	"LMPP_13:SMPP_65"
chr5	304405	0	10	Run_P3	"LMPP_16:SMPP_1"
chr1	463550	0	33300	Run_P3	"LMPP_16:SMPP_7"
chr9	78541	51222	42935	Run_P3	"LMPP_1:SMPP_21"
chr14	2349815	0	855	Run_P3	"LMPP_16:SMPP_2"
chr8	793728	12	0	Run_P3	"LMPP_1:SMPP_20"
chr8	1378216	468	497	Run_P3	"LMPP_12:SMPP_52"
chr13	293174	500	52	Run_P3	"LMPP_4:SMPP_47"
chr12	1979414	2540	14734	Run_P3	"LMPP_7:SMPP_44"
chr13	2324623	19	0	Run_P3	"LMPP_6:SMPP_40"
chr11	376276	27	30	Run_P3	"LMPP_8:SMPP_50"
chr12	479741	89	24	Run_P3	"LMPP_3:SMPP_27"
chr6	1208327	0	120	Run_P3	"LMPP_9:SMPP_5"
chr12	1619809	7	0	Run_P3	"LMPP_13:SMPP_65"
chr2	717354	12	9	Run_P3	"LMPP_12:SMPP_56"
chr5	49671	390	10	Run_P3	"LMPP_1:SMPP_21"
chr13	2328524	57	16	Run_P3	"LMPP_4:SMPP_36"
chr13	1576582	731	333	Run_P3	"LMPP_5:SMPP_31"
chr13	668239	0	7	Run_P3	"LMPP_1:SMPP_20"
chr7	1047130	651	14	Run_P3	"LMPP_11:SMPP_53"
chr5	1297245	36015	41126	Run_P3	"LMPP_7:SMPP_43"
chr12	1609332	0	11	Run_P3	"LMPP_13:SMPP_61"
chr5	1056773	37	0	Run_P3	"LMPP_10:SMPP_11"
chr6	1202436	26	0	Run_P3	"LMPP_14:SMPP_62"
chr6	498637	6	0	Run_P3	"LMPP_4:SMPP_37"
chr13	2117011	21	0	Run_P3	"LMPP_4:SMPP_36"
chr5	1219731	149	10	Run_P3	"LMPP_4:SMPP_36"
chr14	520782	716	23	Run_P3	"LMPP_7:SMPP_42"
chr13	1892001	0	50	Run_P3	"LMPP_16:SMPP_7"
chr7	800613	9	15	Run_P3	"LMPP_12:SMPP_56"
chr14	859108	5	0	Run_P3	"LMPP_5:SMPP_29"
chr2	526391	355	0	Run_P3	"LMPP_6:SMPP_35"
chr13	546153	159	112	Run_P3	"LMPP_4:SMPP_36"
chr12	2149755	0	6	Run_P3	"LMPP_9:SMPP_10"
chr14	708941	13	0	Run_P3	"LMPP_1:SMPP_18"
chr2	472190	114	63	Run_P3	"LMPP_15:SMPP_70"
chr13	981033	5	0	Run_P3	"LMPP_1:SMPP_20"
chr3	497115	2628	30203	Run_P3	"LMPP_15:SMPP_12"
chr14	2524600	27	28	Run_P3	"LMPP_7:SMPP_44"
chr7	883171	64	32	Run_P3	"LMPP_13:SMPP_61"
chr12	469706	1636	31	Run_P3	"LMPP_2:SMPP_25_1"
chr10	1631635	11	0	Run_P3	"LMPP_12:SMPP_56"
chr12	1774031	0	10	Run_P3	"LMPP_15:SMPP_3"
chr5	591752	28	0	Run_P3	"LMPP_9:SMPP_5"
chr7	475784	12269	3265	Run_P3	"LMPP_11:SMPP_51"
chr14	729088	65	7	Run_P3	"LMPP_4:SMPP_36"
chr9	1027696	2536	213	Run_P3	"LMPP_12:SMPP_52"
chr14	801253	39	50	Run_P3	"LMPP_2:SMPP_22"
chr10	924251	277	0	Run_P3	"LMPP_2:SMPP_25_1"
chr5	737980	12	0	Run_P3	"LMPP_14:SMPP_68"
chr5	830359	48	0	Run_P3	"LMPP_8:SMPP_49"
chr13	300943	60	35	Run_P3	"LMPP_11:SMPP_53"
chr3	259969	5	0	Run_P3	"LMPP_12:SMPP_52"
chr8	467207	80948	10736	Run_P3	"LMPP_8:SMPP_50"
chr14	1592901	38	18	Run_P3	"LMPP_13:SMPP_65"
chr3	194609	11	7	Run_P3	"LMPP_4:SMPP_36"
chr13	2042606	95	1759	Run_P3	"LMPP_2:SMPP_22"
chr8	839192	0	19	Run_P3	"LMPP_5:SMPP_29"
chr12	1369339	7	0	Run_P3	"LMPP_4:SMPP_36"
chr9	109009	29	85	Run_P3	"LMPP_14:SMPP_66"
chr6	720807	1810	0	Run_P3	"LMPP_14:SMPP_66"
chr1	503595	626	58	Run_P3	"LMPP_15:SMPP_12"
chr14	856451	11	0	Run_P3	"LMPP_4:SMPP_36"
chr12	2177966	0	176	Run_P3	"LMPP_14:SMPP_63"
chr7	697488	0	46	Run_P3	"LMPP_15:SMPP_12"
chr8	6378	195	0	Run_P3	"LMPP_10:SMPP_4"
chr13	1147255	54	14	Run_P3	"LMPP_13:SMPP_61"
chr13	2710031	0	13	Run_P3	"LMPP_5:SMPP_34"
chr14	439848	12	0	Run_P3	"LMPP_11:SMPP_59"
chr14	286873	6	29	Run_P3	"LMPP_4:SMPP_36"
chr10	412726	0	2035	Run_P3	"LMPP_7:SMPP_45"
chr9	94627	234	131	Run_P3	"LMPP_7:SMPP_45"
chr6	928103	59	20	Run_P3	"LMPP_1:SMPP_21"
chr9	554967	7671	972	Run_P3	"LMPP_3:SMPP_23"
chr11	1306770	9	12	Run_P3	"LMPP_7:SMPP_44"
chr13	1071756	1544	1528	Run_P3	"LMPP_7:SMPP_44"
chr1	49137	12	0	Run_P3	"LMPP_1:SMPP_20"
chr5	72197	12	18	Run_P3	"LMPP_10:SMPP_54"
chr13	1871652	370	27565	Run_P3	"LMPP_6:SMPP_41"
chr5	1170132	34	6	Run_P3	"LMPP_13:SMPP_65"
chr2	303010	1124	846	Run_P3	"LMPP_1:SMPP_20"
chr7	645168	27	0	Run_P3	"LMPP_12:SMPP_57"
chr14	1924624	0	8	Run_P3	"LMPP_4:SMPP_36"
chr5	220516	11	0	Run_P3	"LMPP_4:SMPP_36"
chr4	338183	38	84	Run_P3	"LMPP_9:SMPP_5"
chr12	865666	46	0	Run_P3	"LMPP_10:SMPP_54"
chr9	461984	1483	45	Run_P3	"LMPP_9:SMPP_10"
chr11	1982786	0	21	Run_P3	"LMPP_4:SMPP_36"
chr11	1057630	0	364	Run_P3	"LMPP_16:SMPP_2"
chr12	2232386	3730	1064	Run_P3	"LMPP_10:SMPP_8"
chr11	1541464	0	7	Run_P3	"LMPP_4:SMPP_36"
chr12	882797	0	6	Run_P3	"LMPP_13:SMPP_65"
chr5	206081	40484	26105	Run_P3	"LMPP_11:SMPP_51"
chr8	1012044	7	0	Run_P3	"LMPP_4:SMPP_37"
chr13	745219	0	23	Run_P3	"LMPP_2:SMPP_22"
chr10	204266	6	0	Run_P3	"LMPP_12:SMPP_57"
chr10	1248056	411	9942	Run_P3	"LMPP_2:SMPP_26"
chr7	805871	0	21	Run_P3	"LMPP_3:SMPP_32"
chr6	1296624	19	11	Run_P3	"LMPP_8:SMPP_49"
chr6	750149	381	61	Run_P3	"LMPP_8:SMPP_46"
chr9	986756	0	16	Run_P3	"LMPP_16:SMPP_7"
chr8	1337705	16	0	Run_P3	"LMPP_7:SMPP_44"
chr13	624432	6114	16983	Run_P3	"LMPP_7:SMPP_43"
chr7	752706	49	12	Run_P3	"LMPP_5:SMPP_34"
chr13	639437	0	17	Run_P3	"LMPP_4:SMPP_36"
chr8	425557	32220	4881	Run_P3	"LMPP_3:SMPP_23"
chr12	2113719	4619	6094	Run_P3	"LMPP_7:SMPP_44"
chr1	202566	138	0	Run_P3	"LMPP_15:SMPP_12"
chr11	1704592	8	0	Run_P3	"LMPP_1:SMPP_20"
chr12	975371	1651	612	Run_P3	"LMPP_15:SMPP_3"
chr13	822968	17	9	Run_P3	"LMPP_4:SMPP_36"
chr5	972586	1271	4690	Run_P3	"LMPP_4:SMPP_36"
chr3	411593	78	101	Run_P3	"LMPP_4:SMPP_37"
chr10	782643	14915	11266	Run_P3	"LMPP_3:SMPP_23"
chr10	1558597	22705	0	Run_P3	"LMPP_11:SMPP_59"
chr14	1519921	1297	329	Run_P3	"LMPP_2:SMPP_25_1"
chr7	738438	12	77	Run_P3	"LMPP_5:SMPP_30"
chr3	929951	0	54	Run_P3	"LMPP_1:SMPP_20"
chr11	1709933	9	13	Run_P3	"LMPP_14:SMPP_66"
chr14	154817	0	13	Run_P3	"LMPP_13:SMPP_61"
chr11	182484	10	11	Run_P3	"LMPP_6:SMPP_39"
chr11	1137532	0	5	Run_P3	"LMPP_4:SMPP_36"
chr14	746606	35	1401	Run_P3	"LMPP_2:SMPP_26"
chr6	63694	0	23	Run_P3	"LMPP_2:SMPP_26"
chr14	3205809	0	144	Run_P3	"LMPP_15:SMPP_3"
chr14	2974230	0	5	Run_P3	"LMPP_15:SMPP_12"
chr7	689373	0	8	Run_P3	"LMPP_16:SMPP_1"
chr13	2843147	153	19	Run_P3	"LMPP_1:SMPP_20"
chr12	1951194	896	217	Run_P3	"LMPP_2:SMPP_26"
chr14	649429	0	27	Run_P3	"LMPP_2:SMPP_24"
chr7	799288	105915	52302	Run_P3	"LMPP_3:SMPP_32"
chr1	489758	12	10	Run_P3	"LMPP_5:SMPP_34"
chr13	479340	125	19	Run_P3	"LMPP_4:SMPP_37"
chr12	2214473	0	15	Run_P3	"LMPP_13:SMPP_65"
chr14	1164142	0	7	Run_P3	"LMPP_11:SMPP_51"
chr14	2078006	3809	323	Run_P3	"LMPP_15:SMPP_12"
chr14	3253502	25	6	Run_P3	"LMPP_16:SMPP_6"
chr14	2458209	10	0	Run_P3	"LMPP_5:SMPP_34"
chr11	1291944	0	15	Run_P3	"LMPP_4:SMPP_37"
chr5	772260	14971	20837	Run_P3	"LMPP_6:SMPP_41"
chr6	777626	6	99	Run_P3	"LMPP_8:SMPP_49"
chr4	357010	42	0	Run_P3	"LMPP_7:SMPP_42"
chr11	1055050	0	9	Run_P3	"LMPP_3:SMPP_32"
chr13	202069	95	24	Run_P3	"LMPP_5:SMPP_34"
chr11	1515705	2059	6867	Run_P3	"LMPP_5:SMPP_25_2"
chr13	1384268	40	0	Run_P3	"LMPP_3:SMPP_32"
chr9	363815	4249	0	Run_P3	"LMPP_14:SMPP_68"
chr2	830492	0	11	Run_P3	"LMPP_9:SMPP_58"
chr14	2853793	201	78	Run_P3	"LMPP_9:SMPP_5"
chr8	1373735	0	11	Run_P3	"LMPP_12:SMPP_56"
chr9	901222	16	0	Run_P3	"LMPP_9:SMPP_5"
chr7	550376	85	22	Run_P3	"LMPP_6:SMPP_38"
chr5	71954	0	15	Run_P3	"LMPP_4:SMPP_47"
chr5	269309	0	17	Run_P3	"LMPP_4:SMPP_36"
chr14	2103826	22	0	Run_P3	"LMPP_7:SMPP_45"
chr12	135378	20	19	Run_P3	"LMPP_7:SMPP_44"
chr6	364718	944	1178	Run_P3	"LMPP_8:SMPP_50"
chr8	296985	78	36	Run_P3	"LMPP_13:SMPP_67"
chr12	1368368	2525	2820	Run_P3	"LMPP_1:SMPP_19"
chr11	825426	66	30	Run_P3	"LMPP_16:SMPP_7"
chr6	28782	67	0	Run_P3	"LMPP_1:SMPP_21"
chr13	716043	7294	777	Run_P3	"LMPP_16:SMPP_6"
chr3	59834	0	51	Run_P3	"LMPP_1:SMPP_19"
chr12	644354	16605	2434	Run_P3	"LMPP_1:SMPP_20"
chr3	388929	0	1103	Run_P3	"LMPP_4:SMPP_36"
chr7	751889	9	0	Run_P3	"LMPP_5:SMPP_30"
chr2	376993	139	45	Run_P3	"LMPP_9:SMPP_5"
chr10	1376559	0	17	Run_P3	"LMPP_7:SMPP_45"
chr7	1235106	0	139	Run_P3	"LMPP_16:SMPP_2"
chr4	148108	65	0	Run_P3	"LMPP_13:SMPP_61"
chr14	1456623	0	8834	Run_P3	"LMPP_2:SMPP_25_1"
